ind,timestamp,point_value
0,2019-01-01 00:00:00.000000000,1.324970623517558
1,2019-01-03 04:42:48.336673346,0.8802041106432814
2,2019-01-05 09:25:36.673346693,1.2795174046691045
3,2019-01-07 14:08:25.010020040,0.8136894235973018
4,2019-01-09 18:51:13.346693386,1.272160345293644
5,2019-01-11 23:34:01.683366733,1.339172878081156
6,2019-01-14 04:16:50.020040080,1.162425314118909
7,2019-01-16 08:59:38.356713426,0.9878217991624234
8,2019-01-18 13:42:26.693386773,1.5895632873786092
9,2019-01-20 18:25:15.030060120,1.157412803655264
10,2019-01-22 23:08:03.366733467,1.0967194828766313
11,2019-01-25 03:50:51.703406813,1.189152842112402
12,2019-01-27 08:33:40.040080160,1.62178981765299
13,2019-01-29 13:16:28.376753507,1.5823690933836558
14,2019-01-31 17:59:16.713426853,1.7558273697742903
15,2019-02-02 22:42:05.050100200,1.702106970407136
16,2019-02-05 03:24:53.386773547,1.4403910343804178
17,2019-02-07 08:07:41.723446893,1.5025781906682787
18,2019-02-09 12:50:30.060120240,1.6812863577594566
19,2019-02-11 17:33:18.396793587,1.7032607422170236
20,2019-02-13 22:16:06.733466934,1.4870208517628947
21,2019-02-16 02:58:55.070140280,2.0651372620370734
22,2019-02-18 07:41:43.406813627,1.7694040324102502
23,2019-02-20 12:24:31.743486974,1.5106379914423647
24,2019-02-22 17:07:20.080160320,2.1595219212742482
25,2019-02-24 21:50:08.416833667,1.8341179675989494
26,2019-02-27 02:32:56.753507014,1.522067838179035
27,2019-03-01 07:15:45.090180361,2.125522716037421
28,2019-03-03 11:58:33.426853707,2.1210670995233696
29,2019-03-05 16:41:21.763527054,2.268919306560643
30,2019-03-07 21:24:10.100200401,1.9974077304067346
31,2019-03-10 02:06:58.436873747,2.546067825571344
32,2019-03-12 06:49:46.773547094,2.158684763826967
33,2019-03-14 11:32:35.110220441,2.2420945895011632
34,2019-03-16 16:15:23.446893787,2.5933625999464143
35,2019-03-18 20:58:11.783567134,2.3851578079573073
36,2019-03-21 01:41:00.120240481,2.4603267521530148
37,2019-03-23 06:23:48.456913827,2.590083732246117
38,2019-03-25 11:06:36.793587174,2.413620338695677
39,2019-03-27 15:49:25.130260521,2.6295069587700484
40,2019-03-29 20:32:13.466933868,2.659956189180382
41,2019-04-01 01:15:01.803607214,2.4587530563874207
42,2019-04-03 05:57:50.140280561,2.4333856252333117
43,2019-04-05 10:40:38.476953908,2.6544469407326696
44,2019-04-07 15:23:26.813627254,3.013146314326308
45,2019-04-09 20:06:15.150300601,2.854031448466219
46,2019-04-12 00:49:03.486973948,2.9512271962693646
47,2019-04-14 05:31:51.823647294,2.6562518039368768
48,2019-04-16 10:14:40.160320640,3.050681097617707
49,2019-04-18 14:57:28.496993988,3.0627137199613834
50,2019-04-20 19:40:16.833667334,2.8484108410624813
51,2019-04-23 00:23:05.170340682,3.249361651948023
52,2019-04-25 05:05:53.507014028,3.365063074778376
53,2019-04-27 09:48:41.843687374,2.9779737382712534
54,2019-04-29 14:31:30.180360722,3.1870773632020004
55,2019-05-01 19:14:18.517034068,3.271324381536679
56,2019-05-03 23:57:06.853707414,3.8269614643633534
57,2019-05-06 04:39:55.190380762,3.21242024338824
58,2019-05-08 09:22:43.527054108,2.9940340700400956
59,2019-05-10 14:05:31.863727454,3.3728019675249743
60,2019-05-12 18:48:20.200400802,3.6384377602296842
61,2019-05-14 23:31:08.537074148,3.3183492574007496
62,2019-05-17 04:13:56.873747494,3.579129863667178
63,2019-05-19 08:56:45.210420842,3.519536289916033
64,2019-05-21 13:39:33.547094188,3.4608034915657737
65,2019-05-23 18:22:21.883767534,3.571125244900526
66,2019-05-25 23:05:10.220440882,3.45267064218947
67,2019-05-28 03:47:58.557114228,4.025899056795351
68,2019-05-30 08:30:46.893787574,3.477739481265442
69,2019-06-01 13:13:35.230460922,3.999666515108224
70,2019-06-03 17:56:23.567134268,3.698928948766492
71,2019-06-05 22:39:11.903807614,3.82419740270905
72,2019-06-08 03:22:00.240480962,3.7389290859041187
73,2019-06-10 08:04:48.577154308,4.114128204961866
74,2019-06-12 12:47:36.913827654,4.194213912204268
75,2019-06-14 17:30:25.250501002,4.205752820315151
76,2019-06-16 22:13:13.587174348,4.1905211701472656
77,2019-06-19 02:56:01.923847694,4.115802260845097
78,2019-06-21 07:38:50.260521042,4.364613616191199
79,2019-06-23 12:21:38.597194388,4.165795345236985
80,2019-06-25 17:04:26.933867736,4.3953054357420145
81,2019-06-27 21:47:15.270541082,4.1025438634682105
82,2019-06-30 02:30:03.607214428,3.990643267588486
83,2019-07-02 07:12:51.943887776,4.367327669752387
84,2019-07-04 11:55:40.280561122,4.86680947166474
85,2019-07-06 16:38:28.617234468,4.7329740832343195
86,2019-07-08 21:21:16.953907816,4.736118160247254
87,2019-07-11 02:04:05.290581162,4.479182041901835
88,2019-07-13 06:46:53.627254508,4.5842579698966395
89,2019-07-15 11:29:41.963927856,4.5483033479216814
90,2019-07-17 16:12:30.300601202,4.526211228233307
91,2019-07-19 20:55:18.637274548,4.726740031066034
92,2019-07-22 01:38:06.973947896,4.7153370562291625
93,2019-07-24 06:20:55.310621242,4.986562733755445
94,2019-07-26 11:03:43.647294588,4.954964364547917
95,2019-07-28 15:46:31.983967936,4.72229606996817
96,2019-07-30 20:29:20.320641280,4.782142156576712
97,2019-08-02 01:12:08.657314628,4.717052411238921
98,2019-08-04 05:54:56.993987976,4.707203851227744
99,2019-08-06 10:37:45.330661324,5.079589207182678
100,2019-08-08 15:20:33.667334668,4.723550626823062
101,2019-08-10 20:03:22.004008016,5.183529336344474
102,2019-08-13 00:46:10.340681364,5.352899944688163
103,2019-08-15 05:28:58.677354708,5.032673991647601
104,2019-08-17 10:11:47.014028056,5.352690026518444
105,2019-08-19 14:54:35.350701404,5.12780276689987
106,2019-08-21 19:37:23.687374748,5.241890340963789
107,2019-08-24 00:20:12.024048096,5.404459134705174
108,2019-08-26 05:03:00.360721444,5.28425365517123
109,2019-08-28 09:45:48.697394788,5.408027276157676
110,2019-08-30 14:28:37.034068136,5.441193202026519
111,2019-09-01 19:11:25.370741484,5.833723331697463
112,2019-09-03 23:54:13.707414828,5.847452995086998
113,2019-09-06 04:37:02.044088176,5.679498575285881
114,2019-09-08 09:19:50.380761524,5.495759930042155
115,2019-09-10 14:02:38.717434868,5.513851629522664
116,2019-09-12 18:45:27.054108216,5.740927576031395
117,2019-09-14 23:28:15.390781564,5.994846967418339
118,2019-09-17 04:11:03.727454908,6.0893510992270565
119,2019-09-19 08:53:52.064128256,5.675215113321422
120,2019-09-21 13:36:40.400801604,6.0922293136245695
121,2019-09-23 18:19:28.737474948,5.925046482957724
122,2019-09-25 23:02:17.074148296,5.695271066795846
123,2019-09-28 03:45:05.410821644,5.58609283248933
124,2019-09-30 08:27:53.747494988,5.9637347229376845
125,2019-10-02 13:10:42.084168336,6.065885832054963
126,2019-10-04 17:53:30.420841684,5.725314753759667
127,2019-10-06 22:36:18.757515028,5.842072800736778
128,2019-10-09 03:19:07.094188376,6.2658446090694815
129,2019-10-11 08:01:55.430861724,6.30440451067404
130,2019-10-13 12:44:43.767535068,6.296537318065978
131,2019-10-15 17:27:32.104208416,6.070676700399365
132,2019-10-17 22:10:20.440881764,6.3446795054258684
133,2019-10-20 02:53:08.777555108,6.556410223831527
134,2019-10-22 07:35:57.114228456,5.7952426992285835
135,2019-10-24 12:18:45.450901804,6.619762396101491
136,2019-10-26 17:01:33.787575148,6.45527576042329
137,2019-10-28 21:44:22.124248496,6.462325606384773
138,2019-10-31 02:27:10.460921844,6.663434544481721
139,2019-11-02 07:09:58.797595188,6.189659946904224
140,2019-11-04 11:52:47.134268536,6.7777678266163965
141,2019-11-06 16:35:35.470941884,6.523385030057172
142,2019-11-08 21:18:23.807615228,6.419838716234249
143,2019-11-11 02:01:12.144288576,6.604750703917366
144,2019-11-13 06:44:00.480961924,6.671467795536127
145,2019-11-15 11:26:48.817635268,6.692491325237367
146,2019-11-17 16:09:37.154308616,6.735111286788452
147,2019-11-19 20:52:25.490981964,7.088259798422571
148,2019-11-22 01:35:13.827655308,6.829750350494525
149,2019-11-24 06:18:02.164328656,6.85486779175621
150,2019-11-26 11:00:50.501002004,6.717076338809983
151,2019-11-28 15:43:38.837675348,7.386976092411668
152,2019-11-30 20:26:27.174348696,6.937586693792612
153,2019-12-03 01:09:15.511022044,7.208581059384257
154,2019-12-05 05:52:03.847695388,7.260948561740468
155,2019-12-07 10:34:52.184368736,7.075720845490187
156,2019-12-09 15:17:40.521042084,7.581624208114812
157,2019-12-11 20:00:28.857715428,7.149330905897459
158,2019-12-14 00:43:17.194388776,7.003170213563452
159,2019-12-16 05:26:05.531062124,7.1157245936926365
160,2019-12-18 10:08:53.867735472,7.224702959182598
161,2019-12-20 14:51:42.204408816,7.648442325337663
162,2019-12-22 19:34:30.541082164,7.537882633971078
163,2019-12-25 00:17:18.877755512,7.405777078133189
164,2019-12-27 05:00:07.214428856,7.726807911311503
165,2019-12-29 09:42:55.551102204,7.630749450578031
166,2019-12-31 14:25:43.887775552,7.5750845920493814
167,2020-01-02 19:08:32.224448896,7.950084483897123
168,2020-01-04 23:51:20.561122244,7.430450158523186
169,2020-01-07 04:34:08.897795592,7.796342746442443
170,2020-01-09 09:16:57.234468936,7.488513524663797
171,2020-01-11 13:59:45.571142284,7.65689371076488
172,2020-01-13 18:42:33.907815632,7.4889665237987275
173,2020-01-15 23:25:22.244488976,7.64375434679344
174,2020-01-18 04:08:10.581162324,7.3501822354013715
175,2020-01-20 08:50:58.917835672,8.091030809594857
176,2020-01-22 13:33:47.254509016,7.924024007619282
177,2020-01-24 18:16:35.591182364,8.292057987693193
178,2020-01-26 22:59:23.927855712,8.274813118027666
179,2020-01-29 03:42:12.264529056,8.208653723922055
180,2020-01-31 08:25:00.601202404,8.53609439162175
181,2020-02-02 13:07:48.937875752,7.914047796549174
182,2020-02-04 17:50:37.274549096,8.338913351355693
183,2020-02-06 22:33:25.611222444,8.110650445854784
184,2020-02-09 03:16:13.947895792,8.474995067329298
185,2020-02-11 07:59:02.284569136,8.284855821475809
186,2020-02-13 12:41:50.621242484,8.19547325392749
187,2020-02-15 17:24:38.957915832,8.463981370187144
188,2020-02-17 22:07:27.294589176,8.305279580602608
189,2020-02-20 02:50:15.631262524,8.967752484879963
190,2020-02-22 07:33:03.967935872,8.635427375704394
191,2020-02-24 12:15:52.304609216,8.387839460427303
192,2020-02-26 16:58:40.641282560,8.403855606258883
193,2020-02-28 21:41:28.977955912,8.932664499883288
194,2020-03-02 02:24:17.314629256,8.844540824459793
195,2020-03-04 07:07:05.651302608,9.203595184844541
196,2020-03-06 11:49:53.987975952,9.046629849378416
197,2020-03-08 16:32:42.324649296,9.065638008337263
198,2020-03-10 21:15:30.661322648,8.834898108453489
199,2020-03-13 01:58:18.997995992,9.40123958348917
200,2020-03-15 06:41:07.334669336,9.322047059927996
201,2020-03-17 11:23:55.671342688,9.020985062309588
202,2020-03-19 16:06:44.008016032,8.8438751013426
203,2020-03-21 20:49:32.344689376,9.085855577926184
204,2020-03-24 01:32:20.681362728,9.465231420885058
205,2020-03-26 06:15:09.018036072,9.268973197906025
206,2020-03-28 10:57:57.354709416,9.097539916719052
207,2020-03-30 15:40:45.691382768,9.326633161488477
208,2020-04-01 20:23:34.028056112,9.37133567047028
209,2020-04-04 01:06:22.364729456,9.104946203337116
210,2020-04-06 05:49:10.701402808,9.401839807405004
211,2020-04-08 10:31:59.038076152,9.734039410847355
212,2020-04-10 15:14:47.374749496,9.624086937464595
213,2020-04-12 19:57:35.711422848,9.37279485501449
214,2020-04-15 00:40:24.048096192,9.477046338198399
215,2020-04-17 05:23:12.384769536,9.75387210170075
216,2020-04-19 10:06:00.721442888,9.389569065257376
217,2020-04-21 14:48:49.058116232,9.672150689753806
218,2020-04-23 19:31:37.394789576,9.991970609766065
219,2020-04-26 00:14:25.731462928,9.811478781736838
220,2020-04-28 04:57:14.068136272,9.562515556772826
221,2020-04-30 09:40:02.404809616,9.449887002762004
222,2020-05-02 14:22:50.741482968,9.895227249666162
223,2020-05-04 19:05:39.078156312,10.54559297527262
224,2020-05-06 23:48:27.414829656,9.668373967082736
225,2020-05-09 04:31:15.751503008,10.276387195528013
226,2020-05-11 09:14:04.088176352,10.156157032519062
227,2020-05-13 13:56:52.424849696,10.114973462103157
228,2020-05-15 18:39:40.761523048,10.383275846209902
229,2020-05-17 23:22:29.098196392,10.390058373904315
230,2020-05-20 04:05:17.434869736,10.323325765596916
231,2020-05-22 08:48:05.771543088,10.088003071830713
232,2020-05-24 13:30:54.108216432,10.175068564932733
233,2020-05-26 18:13:42.444889776,10.592076820565024
234,2020-05-28 22:56:30.781563128,10.497598973793618
235,2020-05-31 03:39:19.118236472,10.944939734966482
236,2020-06-02 08:22:07.454909816,10.383364144145954
237,2020-06-04 13:04:55.791583168,10.480254563659145
238,2020-06-06 17:47:44.128256512,10.626429275506517
239,2020-06-08 22:30:32.464929856,10.284204723523478
240,2020-06-11 03:13:20.801603208,10.441308390079575
241,2020-06-13 07:56:09.138276552,10.397692382488078
242,2020-06-15 12:38:57.474949896,10.648273155053886
243,2020-06-17 17:21:45.811623248,10.96180265128913
244,2020-06-19 22:04:34.148296592,10.741884484534918
245,2020-06-22 02:47:22.484969936,10.992263797127068
246,2020-06-24 07:30:10.821643288,10.969876313912627
247,2020-06-26 12:12:59.158316632,10.969573472808928
248,2020-06-28 16:55:47.494989976,11.325496521736708
249,2020-06-30 21:38:35.831663328,10.800164245629354
250,2020-07-03 02:21:24.168336672,11.105715518634442
251,2020-07-05 07:04:12.505010016,10.955524388523388
252,2020-07-07 11:47:00.841683368,11.664235756646468
253,2020-07-09 16:29:49.178356712,11.033604504227652
254,2020-07-11 21:12:37.515030056,11.286348759665737
255,2020-07-14 01:55:25.851703408,11.296138391810036
256,2020-07-16 06:38:14.188376752,11.045666457695772
257,2020-07-18 11:21:02.525050096,11.187906171010647
258,2020-07-20 16:03:50.861723448,10.929624430565179
259,2020-07-22 20:46:39.198396792,11.38478693444659
260,2020-07-25 01:29:27.535070136,11.40321893699209
261,2020-07-27 06:12:15.871743488,11.36472082630366
262,2020-07-29 10:55:04.208416832,11.706874361879802
263,2020-07-31 15:37:52.545090176,11.576140590196733
264,2020-08-02 20:20:40.881763528,11.79890884196608
265,2020-08-05 01:03:29.218436872,11.557275708306713
266,2020-08-07 05:46:17.555110216,11.493219402145373
267,2020-08-09 10:29:05.891783568,11.46253953164125
268,2020-08-11 15:11:54.228456912,11.698697285932884
269,2020-08-13 19:54:42.565130256,11.459946833107
270,2020-08-16 00:37:30.901803608,11.569308151047542
271,2020-08-18 05:20:19.238476952,12.09341744408585
272,2020-08-20 10:03:07.575150296,11.91417880790334
273,2020-08-22 14:45:55.911823648,11.905870544148549
274,2020-08-24 19:28:44.248496992,12.246658681488286
275,2020-08-27 00:11:32.585170336,12.19364105047252
276,2020-08-29 04:54:20.921843688,12.105942193565435
277,2020-08-31 09:37:09.258517032,12.194685549390464
278,2020-09-02 14:19:57.595190376,12.282909844879304
279,2020-09-04 19:02:45.931863728,12.248246253426325
280,2020-09-06 23:45:34.268537072,11.844534715144986
281,2020-09-09 04:28:22.605210416,12.210533326118702
282,2020-09-11 09:11:10.941883768,12.276536590915875
283,2020-09-13 13:53:59.278557112,12.220601115414723
284,2020-09-15 18:36:47.615230456,12.39471975839968
285,2020-09-17 23:19:35.951903808,12.64200211201252
286,2020-09-20 04:02:24.288577152,12.053826430487307
287,2020-09-22 08:45:12.625250496,12.520895453180486
288,2020-09-24 13:28:00.961923848,12.816577321245019
289,2020-09-26 18:10:49.298597192,12.517302596003063
290,2020-09-28 22:53:37.635270536,12.709757406919662
291,2020-10-01 03:36:25.971943888,12.83050065025477
292,2020-10-03 08:19:14.308617232,12.618212209402637
293,2020-10-05 13:02:02.645290576,12.69163182037425
294,2020-10-07 17:44:50.981963928,13.176711159509983
295,2020-10-09 22:27:39.318637272,12.964365313201933
296,2020-10-12 03:10:27.655310616,13.164707514774227
297,2020-10-14 07:53:15.991983968,13.020119994749786
298,2020-10-16 12:36:04.328657312,13.086519267013543
299,2020-10-18 17:18:52.665330656,12.844656524883677
300,2020-10-20 22:01:41.002004008,12.956866781926287
301,2020-10-23 02:44:29.338677352,13.034799234455106
302,2020-10-25 07:27:17.675350696,12.909066137679472
303,2020-10-27 12:10:06.012024048,13.06491768128912
304,2020-10-29 16:52:54.348697392,13.267536301781279
305,2020-10-31 21:35:42.685370736,13.388002594750166
306,2020-11-03 02:18:31.022044088,13.794473308668621
307,2020-11-05 07:01:19.358717432,13.232886727401523
308,2020-11-07 11:44:07.695390776,13.542685323136709
309,2020-11-09 16:26:56.032064128,13.25802128675418
310,2020-11-11 21:09:44.368737472,13.156184091421075
311,2020-11-14 01:52:32.705410816,13.586094913704628
312,2020-11-16 06:35:21.042084168,13.399875008040242
313,2020-11-18 11:18:09.378757512,13.474826800795427
314,2020-11-20 16:00:57.715430856,13.617223004010938
315,2020-11-22 20:43:46.052104208,13.71698466098539
316,2020-11-25 01:26:34.388777552,13.78782887218265
317,2020-11-27 06:09:22.725450896,13.453751080208306
318,2020-11-29 10:52:11.062124248,13.71062685575784
319,2020-12-01 15:34:59.398797592,13.726415990391033
320,2020-12-03 20:17:47.735470944,13.85654387885742
321,2020-12-06 01:00:36.072144288,13.951724932482199
322,2020-12-08 05:43:24.408817632,13.936049832751294
323,2020-12-10 10:26:12.745490984,13.966947205037513
324,2020-12-12 15:09:01.082164328,14.071517746577328
325,2020-12-14 19:51:49.418837672,14.189782645137258
326,2020-12-17 00:34:37.755511024,14.052459075672681
327,2020-12-19 05:17:26.092184368,13.735684505268946
328,2020-12-21 10:00:14.428857712,14.015395699835345
329,2020-12-23 14:43:02.765531064,14.217913343132066
330,2020-12-25 19:25:51.102204408,14.200612746015919
331,2020-12-28 00:08:39.438877752,14.215728679618579
332,2020-12-30 04:51:27.775551104,14.622562192794629
333,2021-01-01 09:34:16.112224448,14.278955895055363
334,2021-01-03 14:17:04.448897792,14.023586592786824
335,2021-01-05 18:59:52.785571144,14.45892953271643
336,2021-01-07 23:42:41.122244488,14.117952658643985
337,2021-01-10 04:25:29.458917832,14.384735963039313
338,2021-01-12 09:08:17.795591184,14.800611982941033
339,2021-01-14 13:51:06.132264528,14.622979664969963
340,2021-01-16 18:33:54.468937872,14.575986943884313
341,2021-01-18 23:16:42.805611224,14.440239447906377
342,2021-01-21 03:59:31.142284568,14.861773125890288
343,2021-01-23 08:42:19.478957912,14.335443556091997
344,2021-01-25 13:25:07.815631264,14.619308042089756
345,2021-01-27 18:07:56.152304608,14.904070525767256
346,2021-01-29 22:50:44.488977952,15.314347564028298
347,2021-02-01 03:33:32.825651304,14.915842464702642
348,2021-02-03 08:16:21.162324648,14.998195899131789
349,2021-02-05 12:59:09.498997992,15.369734398630452
350,2021-02-07 17:41:57.835671344,15.316357068012087
351,2021-02-09 22:24:46.172344688,14.585807349466354
352,2021-02-12 03:07:34.509018032,14.949526535034249
353,2021-02-14 07:50:22.845691384,15.53282327826146
354,2021-02-16 12:33:11.182364728,15.523896005066193
355,2021-02-18 17:15:59.519038072,15.399552491560613
356,2021-02-20 21:58:47.855711424,15.231294599205457
357,2021-02-23 02:41:36.192384768,15.23106246193537
358,2021-02-25 07:24:24.529058112,15.342103419145792
359,2021-02-27 12:07:12.865731464,15.805293740436081
360,2021-03-01 16:50:01.202404808,15.62317904135641
361,2021-03-03 21:32:49.539078152,15.733637267273112
362,2021-03-06 02:15:37.875751504,15.113863601816215
363,2021-03-08 06:58:26.212424848,15.795077762456742
364,2021-03-10 11:41:14.549098192,15.62046719696533
365,2021-03-12 16:24:02.885771544,15.655015564138658
366,2021-03-14 21:06:51.222444888,15.790608848985645
367,2021-03-17 01:49:39.559118232,15.7482910069769
368,2021-03-19 06:32:27.895791584,15.483469539057829
369,2021-03-21 11:15:16.232464928,15.737912944572107
370,2021-03-23 15:58:04.569138272,15.951564144599583
371,2021-03-25 20:40:52.905811624,15.945249589879756
372,2021-03-28 01:23:41.242484968,15.793797666433857
373,2021-03-30 06:06:29.579158312,16.185243495446937
374,2021-04-01 10:49:17.915831664,15.841218151430706
