ind,timestamp,point_value
0,2019-01-01 00:00:00.000000000,1.1966097377477467
1,2019-01-03 04:42:48.336673346,1.3323417892527643
2,2019-01-05 09:25:36.673346693,0.8700131057627618
3,2019-01-07 14:08:25.010020040,1.2636102327117384
4,2019-01-09 18:51:13.346693386,1.1978991226182334
5,2019-01-11 23:34:01.683366733,0.7769570346415453
6,2019-01-14 04:16:50.020040080,1.412307823592287
7,2019-01-16 08:59:38.356713426,1.535882035577778
8,2019-01-18 13:42:26.693386773,1.3825876078850543
9,2019-01-20 18:25:15.030060120,1.5913064526798555
10,2019-01-22 23:08:03.366733467,0.9405323310179384
11,2019-01-25 03:50:51.703406813,1.2928712394050168
12,2019-01-27 08:33:40.040080160,1.2955130892369509
13,2019-01-29 13:16:28.376753507,1.362032291440963
14,2019-01-31 17:59:16.713426853,1.5766383312767651
15,2019-02-02 22:42:05.050100200,1.5583805786205476
16,2019-02-05 03:24:53.386773547,1.7028065997683455
17,2019-02-07 08:07:41.723446893,2.1036747988859847
18,2019-02-09 12:50:30.060120240,1.7545190363145875
19,2019-02-11 17:33:18.396793587,1.9871717525179162
20,2019-02-13 22:16:06.733466934,1.9306760828477645
21,2019-02-16 02:58:55.070140280,1.7100884756581858
22,2019-02-18 07:41:43.406813627,2.0583395766296575
23,2019-02-20 12:24:31.743486974,1.7616995201214398
24,2019-02-22 17:07:20.080160320,2.24305745065046
25,2019-02-24 21:50:08.416833667,2.195197057646088
26,2019-02-27 02:32:56.753507014,1.8926932622650852
27,2019-03-01 07:15:45.090180361,1.9893628864090211
28,2019-03-03 11:58:33.426853707,1.972050112119587
29,2019-03-05 16:41:21.763527054,2.0042170575610103
30,2019-03-07 21:24:10.100200401,2.1439625176468096
31,2019-03-10 02:06:58.436873747,2.0149916126843794
32,2019-03-12 06:49:46.773547094,2.230376962185949
33,2019-03-14 11:32:35.110220441,2.37932904602228
34,2019-03-16 16:15:23.446893787,2.608094196731723
35,2019-03-18 20:58:11.783567134,2.32532087285381
36,2019-03-21 01:41:00.120240481,2.2181500704234676
37,2019-03-23 06:23:48.456913827,2.8703639660738616
38,2019-03-25 11:06:36.793587174,2.593120231835525
39,2019-03-27 15:49:25.130260521,2.609827726024667
40,2019-03-29 20:32:13.466933868,2.430624682548568
41,2019-04-01 01:15:01.803607214,2.5437454138481272
42,2019-04-03 05:57:50.140280561,2.372024443187936
43,2019-04-05 10:40:38.476953908,2.813008449621258
44,2019-04-07 15:23:26.813627254,2.9512008351908245
45,2019-04-09 20:06:15.150300601,2.9749452193397543
46,2019-04-12 00:49:03.486973948,2.672039034456199
47,2019-04-14 05:31:51.823647294,2.586788602519203
48,2019-04-16 10:14:40.160320640,3.0232600469493156
49,2019-04-18 14:57:28.496993988,2.867850846908029
50,2019-04-20 19:40:16.833667334,3.0466091586250292
51,2019-04-23 00:23:05.170340682,2.9213946545274596
52,2019-04-25 05:05:53.507014028,2.945075374693692
53,2019-04-27 09:48:41.843687374,3.428062313559617
54,2019-04-29 14:31:30.180360722,3.369514781156583
55,2019-05-01 19:14:18.517034068,3.1055515095862924
56,2019-05-03 23:57:06.853707414,3.28733232059677
57,2019-05-06 04:39:55.190380762,3.309629666945795
58,2019-05-08 09:22:43.527054108,3.2669559863670803
59,2019-05-10 14:05:31.863727454,3.1295350399478212
60,2019-05-12 18:48:20.200400802,3.5887033803822113
61,2019-05-14 23:31:08.537074148,3.1271536492725875
62,2019-05-17 04:13:56.873747494,3.3748680063194763
63,2019-05-19 08:56:45.210420842,3.3191286705865157
64,2019-05-21 13:39:33.547094188,3.7663137523320147
65,2019-05-23 18:22:21.883767534,3.531660145867649
66,2019-05-25 23:05:10.220440882,3.9059271921305063
67,2019-05-28 03:47:58.557114228,3.9657714305878597
68,2019-05-30 08:30:46.893787574,3.9455164493720924
69,2019-06-01 13:13:35.230460922,4.280495074694686
70,2019-06-03 17:56:23.567134268,3.4880256060205235
71,2019-06-05 22:39:11.903807614,3.656410850648687
72,2019-06-08 03:22:00.240480962,4.014901053454988
73,2019-06-10 08:04:48.577154308,3.6317570056284936
74,2019-06-12 12:47:36.913827654,4.1240954641340375
75,2019-06-14 17:30:25.250501002,4.217295442594155
76,2019-06-16 22:13:13.587174348,4.253446814397427
77,2019-06-19 02:56:01.923847694,4.404743009049924
78,2019-06-21 07:38:50.260521042,4.083027530934436
79,2019-06-23 12:21:38.597194388,4.288113060687005
80,2019-06-25 17:04:26.933867736,4.268284166677453
81,2019-06-27 21:47:15.270541082,4.198381103690017
82,2019-06-30 02:30:03.607214428,4.505114450119544
83,2019-07-02 07:12:51.943887776,4.140559973981769
84,2019-07-04 11:55:40.280561122,4.863200645698973
85,2019-07-06 16:38:28.617234468,4.464567404000788
86,2019-07-08 21:21:16.953907816,4.590460203964231
87,2019-07-11 02:04:05.290581162,4.378798682993617
88,2019-07-13 06:46:53.627254508,4.563559435463488
89,2019-07-15 11:29:41.963927856,4.534593741172893
90,2019-07-17 16:12:30.300601202,4.3839001556948825
91,2019-07-19 20:55:18.637274548,4.560715687206532
