ind,timestamp,point_value
0,2019-01-01 00:00:00.000000000,1.105889365005916
1,2019-01-02 02:19:49.189189189,0.3330886708930898
2,2019-01-03 04:39:38.378378378,0.8037943005637012
3,2019-01-04 06:59:27.567567567,1.0508015418471235
4,2019-01-05 09:19:16.756756756,0.9335452423988755
5,2019-01-06 11:39:05.945945945,1.6915134065975936
6,2019-01-07 13:58:55.135135135,1.526590268876284
7,2019-01-08 16:18:44.324324324,0.9916776650656696
8,2019-01-09 18:38:33.513513513,1.010251469957104
9,2019-01-10 20:58:22.702702702,1.0828913109356966
10,2019-01-11 23:18:11.891891891,1.2334734161759793
11,2019-01-13 01:38:01.081081081,1.6724402703479535
12,2019-01-14 03:57:50.270270270,1.61686359963941
13,2019-01-15 06:17:39.459459459,1.173317774245315
14,2019-01-16 08:37:28.648648648,0.5857808582819389
15,2019-01-17 10:57:17.837837837,1.4328588461730418
16,2019-01-18 13:17:07.027027027,1.1540807190518825
17,2019-01-19 15:36:56.216216216,1.883665297146567
18,2019-01-20 17:56:45.405405405,2.265375831546907
19,2019-01-21 20:16:34.594594594,1.4971593821957911
20,2019-01-22 22:36:23.783783783,1.2066560253852299
21,2019-01-24 00:56:12.972972973,1.6515940116375918
22,2019-01-25 03:16:02.162162162,1.4654426549282114
23,2019-01-26 05:35:51.351351351,1.9763345901701106
24,2019-01-27 07:55:40.540540540,2.1780721132751526
25,2019-01-28 10:15:29.729729729,2.0043143412505655
26,2019-01-29 12:35:18.918918919,1.7861311375132767
27,2019-01-30 14:55:08.108108108,1.8851560276485007
28,2019-01-31 17:14:57.297297297,1.9112632826665679
29,2019-02-01 19:34:46.486486486,2.155083006090692
30,2019-02-02 21:54:35.675675675,1.9564341095869247
31,2019-02-04 00:14:24.864864865,1.7164702276987869
32,2019-02-05 02:34:14.054054054,1.6050074794718963
33,2019-02-06 04:54:03.243243243,1.9951287935847528
34,2019-02-07 07:13:52.432432432,2.1780065532583714
35,2019-02-08 09:33:41.621621621,2.005449763847009
36,2019-02-09 11:53:30.810810811,1.7128593737539308
37,2019-02-10 14:13:20.000000000,2.1328626148059744
38,2019-02-11 16:33:09.189189189,2.104847069082549
39,2019-02-12 18:52:58.378378378,2.2220952317029843
40,2019-02-13 21:12:47.567567567,2.30807455349124
41,2019-02-14 23:32:36.756756756,1.9495525040873296
42,2019-02-16 01:52:25.945945946,2.6741744403546774
43,2019-02-17 04:12:15.135135135,2.6288227071415555
44,2019-02-18 06:32:04.324324324,2.5243165480202796
45,2019-02-19 08:51:53.513513513,2.5308376769527308
46,2019-02-20 11:11:42.702702702,2.282666212706961
47,2019-02-21 13:31:31.891891892,2.61633404104526
48,2019-02-22 15:51:21.081081081,2.1593076587713327
49,2019-02-23 18:11:10.270270270,2.4294735560001546
50,2019-02-24 20:30:59.459459459,3.8586100782219814
51,2019-02-25 22:50:48.648648649,2.5187203338624373
52,2019-02-27 01:10:37.837837838,2.2478970671929606
53,2019-02-28 03:30:27.027027027,2.4908213962736117
54,2019-03-01 05:50:16.216216216,3.009472657244117
55,2019-03-02 08:10:05.405405405,3.5999171444529527
56,2019-03-03 10:29:54.594594594,2.689249564891858
57,2019-03-04 12:49:43.783783784,3.3987162131283264
58,2019-03-05 15:09:32.972972973,3.8189258044565753
59,2019-03-06 17:29:22.162162162,2.9648987721083806
60,2019-03-07 19:49:11.351351351,2.9257494212516812
61,2019-03-08 22:09:00.540540540,3.6104143630977346
62,2019-03-10 00:28:49.729729730,3.54177486065495
63,2019-03-11 02:48:38.918918919,3.5960663812191154
64,2019-03-12 05:08:28.108108108,3.293670702618205
65,2019-03-13 07:28:17.297297297,3.312243101412482
66,2019-03-14 09:48:06.486486486,3.5600754506948173
67,2019-03-15 12:07:55.675675676,3.875892049823439
68,2019-03-16 14:27:44.864864865,4.5030065223859195
69,2019-03-17 16:47:34.054054054,4.24373152699827
70,2019-03-18 19:07:23.243243243,3.922987287634929
71,2019-03-19 21:27:12.432432432,4.333002948217324
72,2019-03-20 23:47:01.621621622,4.527515506732056
73,2019-03-22 02:06:50.810810811,4.215432120858929
74,2019-03-23 04:26:40.000000000,4.239315565422496
75,2019-03-24 06:46:29.189189189,4.48481425869445
76,2019-03-25 09:06:18.378378378,4.966044285676398
77,2019-03-26 11:26:07.567567567,4.231664341017712
78,2019-03-27 13:45:56.756756757,4.508842043528341
79,2019-03-28 16:05:45.945945946,4.796992059360022
80,2019-03-29 18:25:35.135135135,4.946668797167754
81,2019-03-30 20:45:24.324324324,4.820785022465175
82,2019-03-31 23:05:13.513513513,5.604382198399208
83,2019-04-02 01:25:02.702702703,5.857629997257095
84,2019-04-03 03:44:51.891891892,5.507055651156796
85,2019-04-04 06:04:41.081081081,5.413951294982444
86,2019-04-05 08:24:30.270270270,5.809646652785877
87,2019-04-06 10:44:19.459459459,5.512527466474329
88,2019-04-07 13:04:08.648648648,6.14968627706812
89,2019-04-08 15:23:57.837837838,6.131203056101148
90,2019-04-09 17:43:47.027027027,6.132007228643308
91,2019-04-10 20:03:36.216216216,5.809291173113483
92,2019-04-11 22:23:25.405405405,6.548455276622449
93,2019-04-13 00:43:14.594594594,6.304663214230386
