ind,timestamp,point_value
0,2019-01-01 00:00:00.000000000,1.1874183891903478
1,2019-01-02 02:19:49.189189189,1.1224075691682212
2,2019-01-03 04:39:38.378378378,1.0213538163607376
3,2019-01-04 06:59:27.567567567,1.1516009377310064
4,2019-01-05 09:19:16.756756756,1.0518808170133387
5,2019-01-06 11:39:05.945945945,0.9432906201277995
6,2019-01-07 13:58:55.135135135,1.2936220916785521
7,2019-01-08 16:18:44.324324324,1.0490321221683727
8,2019-01-09 18:38:33.513513513,1.22411999564579
9,2019-01-10 20:58:22.702702702,1.1801750207295254
10,2019-01-11 23:18:11.891891891,1.2018958546478389
11,2019-01-13 01:38:01.081081081,1.2254801571620781
12,2019-01-14 03:57:50.270270270,1.2245972503580167
13,2019-01-15 06:17:39.459459459,1.2101108437393777
14,2019-01-16 08:37:28.648648648,1.2659751002581605
15,2019-01-17 10:57:17.837837837,1.3486230060337145
16,2019-01-18 13:17:07.027027027,1.432470031516647
17,2019-01-19 15:36:56.216216216,1.3051219468111839
18,2019-01-20 17:56:45.405405405,1.1646202732975317
19,2019-01-21 20:16:34.594594594,1.485971859493867
20,2019-01-22 22:36:23.783783783,1.5616588238998728
21,2019-01-24 00:56:12.972972973,1.3717239358215232
22,2019-01-25 03:16:02.162162162,1.591225740255239
23,2019-01-26 05:35:51.351351351,1.5843765840755162
24,2019-01-27 07:55:40.540540540,1.6466777912938828
25,2019-01-28 10:15:29.729729729,1.5107631502387038
26,2019-01-29 12:35:18.918918919,1.5827683641602244
27,2019-01-30 14:55:08.108108108,1.8132678403973297
28,2019-01-31 17:14:57.297297297,1.8247488886824346
29,2019-02-01 19:34:46.486486486,1.7557532526261141
30,2019-02-02 21:54:35.675675675,1.8817129779137902
31,2019-02-04 00:14:24.864864865,1.8150678365003416
32,2019-02-05 02:34:14.054054054,1.9703266284718672
33,2019-02-06 04:54:03.243243243,1.9822829224629543
34,2019-02-07 07:13:52.432432432,1.9714203530794943
35,2019-02-08 09:33:41.621621621,2.0034524489453673
36,2019-02-09 11:53:30.810810811,2.2935639918559696
37,2019-02-10 14:13:20.000000000,2.10168497724475
38,2019-02-11 16:33:09.189189189,2.1633605399861815
39,2019-02-12 18:52:58.378378378,2.231643517313262
40,2019-02-13 21:12:47.567567567,2.3270241068863684
41,2019-02-14 23:32:36.756756756,2.290374941268062
42,2019-02-16 01:52:25.945945946,2.191035064228183
43,2019-02-17 04:12:15.135135135,2.4522633114308854
44,2019-02-18 06:32:04.324324324,2.297020712810314
45,2019-02-19 08:51:53.513513513,2.3162213571379127
46,2019-02-20 11:11:42.702702702,2.6602396045667245
47,2019-02-21 13:31:31.891891892,2.493769709004586
48,2019-02-22 15:51:21.081081081,2.589207129374613
49,2019-02-23 18:11:10.270270270,2.7322164655028014
50,2019-02-24 20:30:59.459459459,2.8036423801311163
51,2019-02-25 22:50:48.648648649,2.7019283860933467
52,2019-02-27 01:10:37.837837838,2.765970277438247
53,2019-02-28 03:30:27.027027027,2.8043860739944444
54,2019-03-01 05:50:16.216216216,3.1538472578339847
55,2019-03-02 08:10:05.405405405,2.9964019377849915
56,2019-03-03 10:29:54.594594594,2.9833923737376873
57,2019-03-04 12:49:43.783783784,2.9236156340650425
58,2019-03-05 15:09:32.972972973,3.3101432962316513
59,2019-03-06 17:29:22.162162162,3.077085290667036
60,2019-03-07 19:49:11.351351351,3.163499813806488
61,2019-03-08 22:09:00.540540540,3.2646670072739283
62,2019-03-10 00:28:49.729729730,3.2604124006801314
63,2019-03-11 02:48:38.918918919,3.564040378895617
64,2019-03-12 05:08:28.108108108,3.539692785244459
65,2019-03-13 07:28:17.297297297,3.642255966617404
66,2019-03-14 09:48:06.486486486,3.8973106532686086
67,2019-03-15 12:07:55.675675676,3.8018713750345228
68,2019-03-16 14:27:44.864864865,3.9865944553595627
69,2019-03-17 16:47:34.054054054,4.196544062637605
70,2019-03-18 19:07:23.243243243,3.98876767082725
71,2019-03-19 21:27:12.432432432,4.195635797143217
72,2019-03-20 23:47:01.621621622,3.953656825780152
73,2019-03-22 02:06:50.810810811,4.325681963583834
74,2019-03-23 04:26:40.000000000,4.363272994778365
75,2019-03-24 06:46:29.189189189,4.454596497416796
76,2019-03-25 09:06:18.378378378,4.605454686706955
77,2019-03-26 11:26:07.567567567,4.457550381880083
78,2019-03-27 13:45:56.756756757,4.874916391052876
79,2019-03-28 16:05:45.945945946,4.669399718284614
80,2019-03-29 18:25:35.135135135,4.859992993364824
81,2019-03-30 20:45:24.324324324,5.001896953784194
82,2019-03-31 23:05:13.513513513,5.10078832243933
83,2019-04-02 01:25:02.702702703,5.353321463308588
84,2019-04-03 03:44:51.891891892,5.298912423721796
85,2019-04-04 06:04:41.081081081,5.427956634146486
86,2019-04-05 08:24:30.270270270,5.637155030272803
87,2019-04-06 10:44:19.459459459,5.7103161171693415
88,2019-04-07 13:04:08.648648648,5.9828007087143575
89,2019-04-08 15:23:57.837837838,5.862976570864392
90,2019-04-09 17:43:47.027027027,6.05980703227802
91,2019-04-10 20:03:36.216216216,6.387923210106868
92,2019-04-11 22:23:25.405405405,6.3727413912647535
93,2019-04-13 00:43:14.594594594,6.569708760165623
94,2019-04-14 03:03:03.783783784,6.559918616879439
95,2019-04-15 05:22:52.972972973,6.600860797476683
96,2019-04-16 07:42:42.162162162,6.8847588835090905
97,2019-04-17 10:02:31.351351352,6.8817676305721145
98,2019-04-18 12:22:20.540540540,7.124938852173813
99,2019-04-19 14:42:09.729729730,7.436220952963504
100,2019-04-20 17:01:58.918918918,7.332333735245909
101,2019-04-21 19:21:48.108108108,7.5521780573784385
102,2019-04-22 21:41:37.297297298,7.757679153719063
103,2019-04-24 00:01:26.486486486,7.780278479891571
104,2019-04-25 02:21:15.675675676,7.882696207854575
105,2019-04-26 04:41:04.864864864,8.340229025722989
106,2019-04-27 07:00:54.054054054,8.369789742779632
107,2019-04-28 09:20:43.243243244,8.478258394247012
108,2019-04-29 11:40:32.432432432,8.741660489608664
109,2019-04-30 14:00:21.621621622,8.787990536308785
110,2019-05-01 16:20:10.810810810,9.073129389027086
111,2019-05-02 18:40:00.000000000,9.255403909582363
112,2019-05-03 20:59:49.189189188,9.29338506351419
113,2019-05-04 23:19:38.378378378,9.617756715266436
114,2019-05-06 01:39:27.567567568,9.870420976177147
115,2019-05-07 03:59:16.756756756,9.810900479787387
116,2019-05-08 06:19:05.945945946,10.189006296830602
117,2019-05-09 08:38:55.135135134,10.486687515916486
118,2019-05-10 10:58:44.324324324,10.533654048740583
119,2019-05-11 13:18:33.513513514,10.822465674690006
120,2019-05-12 15:38:22.702702702,10.831804211046975
121,2019-05-13 17:58:11.891891892,11.088426784513134
122,2019-05-14 20:18:01.081081080,11.38884094530311
123,2019-05-15 22:37:50.270270270,11.734480123381013
