ind,timestamp,point_value
0,2019-01-01 00:00:00.000000000,0.10201634683560934
1,2019-01-03 17:55:29.323308270,26.974300297920255
2,2019-01-06 11:50:58.646616541,49.86375830166302
3,2019-01-09 05:46:27.969924812,72.63176111898495
4,2019-01-11 23:41:57.293233082,101.42583344608849
5,2019-01-14 17:37:26.616541353,126.6941195058764
6,2019-01-17 11:32:55.939849624,150.40330921429754
7,2019-01-20 05:28:25.263157894,172.71979468372263
8,2019-01-22 23:23:54.586466165,203.0839780134452
9,2019-01-25 17:19:23.909774436,225.41244582137395
10,2019-01-28 11:14:53.233082707,250.4303562190042
11,2019-01-31 05:10:22.556390977,273.11976952961646
12,2019-02-02 23:05:51.879699248,304.2836084795329
13,2019-02-05 17:01:21.203007519,324.4709541753092
14,2019-02-08 10:56:50.526315789,351.01156836384206
15,2019-02-11 04:52:19.849624060,373.7900283357132
16,2019-02-13 22:47:49.172932331,405.18627618227055
17,2019-02-16 16:43:18.496240601,423.17465572947737
18,2019-02-19 10:38:47.819548872,451.94025757138877
19,2019-02-22 04:34:17.142857143,474.2509752735536
20,2019-02-24 22:29:46.466165414,505.9512558245366
21,2019-02-27 16:25:15.789473684,522.7449616402206
22,2019-03-02 10:20:45.112781955,552.710655996696
23,2019-03-05 04:16:14.436090226,574.5916592326279
24,2019-03-07 22:11:43.759398496,605.9937666964322
25,2019-03-10 16:07:13.082706767,621.5359661966124
26,2019-03-13 10:02:42.406015038,654.1109871418618
27,2019-03-16 03:58:11.729323309,674.8155033843854
28,2019-03-18 21:53:41.052631579,705.9545533605058
29,2019-03-21 15:49:10.375939850,721.2226224470116
30,2019-03-24 09:44:39.699248121,755.02281993959
31,2019-03-27 03:40:09.022556391,775.0172443496818
32,2019-03-29 21:35:38.345864662,805.6980419720527
33,2019-04-01 15:31:07.669172933,820.9413465905969
34,2019-04-04 09:26:36.992481203,856.1229019224419
35,2019-04-07 03:22:06.315789474,875.3529657220826
36,2019-04-09 21:17:35.639097745,905.3227575691218
37,2019-04-12 15:13:04.962406015,921.6900644984815
38,2019-04-15 09:08:34.285714286,957.582948383187
39,2019-04-18 03:04:03.609022556,974.9377699224891
40,2019-04-20 20:59:32.932330828,1004.9589656748007
41,2019-04-23 14:55:02.255639098,1022.3323052991482
42,2019-04-26 08:50:31.578947368,1058.3080690626523
43,2019-04-29 02:46:00.902255640,1074.543930428465
44,2019-05-01 20:41:30.225563910,1104.6313895945625
45,2019-05-04 14:36:59.548872180,1123.647497984878
46,2019-05-07 08:32:28.872180452,1158.6547682504645
47,2019-05-10 02:27:58.195488722,1174.1823735791372
48,2019-05-12 20:23:27.518796992,1204.7003211972992
49,2019-05-15 14:18:56.842105264,1224.3969379675805
50,2019-05-18 08:14:26.165413534,1258.7876611422907
51,2019-05-21 02:09:55.488721806,1274.0807527543147
52,2019-05-23 20:05:24.812030076,1304.572842749245
53,2019-05-26 14:00:54.135338346,1325.774414976738
54,2019-05-29 07:56:23.458646618,1358.3693742172957
55,2019-06-01 01:51:52.781954888,1373.8927873360317
56,2019-06-03 19:47:22.105263158,1405.5443742502289
57,2019-06-06 13:42:51.428571430,1427.437772753132
58,2019-06-09 07:38:20.751879700,1457.9420187380463
59,2019-06-12 01:33:50.075187970,1474.1257600108372
60,2019-06-14 19:29:19.398496242,1505.8446018652717
61,2019-06-17 13:24:48.721804512,1527.7080706919644
62,2019-06-20 07:20:18.045112782,1556.691763736925
63,2019-06-23 01:15:47.368421054,1574.5245389229763
64,2019-06-25 19:11:16.691729324,1606.1798764076748
65,2019-06-28 13:06:46.015037594,1628.8153682872462
66,2019-07-01 07:02:15.338345866,1655.7126021479812
67,2019-07-04 00:57:44.661654136,1675.1843013344583
68,2019-07-06 18:53:13.984962406,1706.5979650938518
69,2019-07-09 12:48:43.308270678,1729.401763116736
70,2019-07-12 06:44:12.631578948,1754.8448087941515
71,2019-07-15 00:39:41.954887218,1776.3801180547293
72,2019-07-17 18:35:11.278195490,1807.5760971056307
73,2019-07-20 12:30:40.601503760,1829.771568054422
74,2019-07-23 06:26:09.924812030,1854.07963945353
75,2019-07-26 00:21:39.248120302,1878.1272521323158
76,2019-07-28 18:17:08.571428572,1907.1870145278724
77,2019-07-31 12:12:37.894736844,1930.183888140676
78,2019-08-03 06:08:07.218045112,1953.0725055867022
79,2019-08-06 00:03:36.541353384,1979.786895481698
80,2019-08-08 17:59:05.864661656,2006.8855172989604
81,2019-08-11 11:54:35.187969924,2029.943315080971
82,2019-08-14 05:50:04.511278196,2052.7963432530314
83,2019-08-16 23:45:33.834586468,2081.319276826351
84,2019-08-19 17:41:03.157894736,2106.8077366801695
85,2019-08-22 11:36:32.481203008,2130.187999344178
86,2019-08-25 05:32:01.804511280,2152.29981900403
87,2019-08-27 23:27:31.127819548,2183.0313945035255
88,2019-08-30 17:23:00.451127820,2205.6444281569775
89,2019-09-02 11:18:29.774436092,2230.587731510617
90,2019-09-05 05:13:59.097744360,2253.154137032202
91,2019-09-07 23:09:28.421052632,2284.233264595604
92,2019-09-10 17:04:57.744360904,2304.3285128356283
93,2019-09-13 11:00:27.067669172,2330.7057135406794
94,2019-09-16 04:55:56.390977444,2353.2572600488943
95,2019-09-18 22:51:25.714285716,2385.052809191576
96,2019-09-21 16:46:55.037593984,2403.6363227485435
97,2019-09-24 10:42:24.360902256,2431.6635534876023
98,2019-09-27 04:37:53.684210528,2453.813082897837
99,2019-09-29 22:33:23.007518800,2485.8674530961125
100,2019-10-02 16:28:52.330827068,2502.7292905127183
101,2019-10-05 10:24:21.654135340,2532.6949402828227
102,2019-10-08 04:19:50.977443612,2554.2574958161044
103,2019-10-10 22:15:20.300751880,2585.90924034301
104,2019-10-13 16:10:49.624060152,2601.5746863687737
105,2019-10-16 10:06:18.947368424,2633.4999419060237
106,2019-10-19 04:01:48.270676692,2654.7672262130827
107,2019-10-21 21:57:17.593984964,2685.9480158500296
108,2019-10-24 15:52:46.917293236,2701.58344855419
109,2019-10-27 09:48:16.240601504,2735.3028936463784
110,2019-10-30 03:43:45.563909776,2754.9441862187473
111,2019-11-01 21:39:14.887218048,2785.525846995847
112,2019-11-04 15:34:44.210526316,2801.5359965425605
113,2019-11-07 09:30:13.533834588,2836.387339078447
114,2019-11-10 03:25:42.857142860,2854.7300373772737
115,2019-11-12 21:21:12.180451128,2885.221852594695
116,2019-11-15 15:16:41.503759400,2901.4088356982948
117,2019-11-18 09:12:10.827067672,2937.2854747561046
118,2019-11-21 03:07:40.150375940,2954.9959394061666
119,2019-11-23 21:03:09.473684212,2984.9194352723302
120,2019-11-26 14:58:38.796992484,3002.685454060097
