ind,timestamp,point_value
0,2019-01-01 00:00:00.000000000,0.080394079848707
1,2019-01-03 17:55:29.323308270,26.52786329769351
2,2019-01-06 11:50:58.646616541,50.18523808774726
3,2019-01-09 05:46:27.969924812,72.71767782034476
4,2019-01-11 23:41:57.293233082,101.54060497117092
5,2019-01-14 17:37:26.616541353,126.21534662368907
6,2019-01-17 11:32:55.939849624,150.2761400645179
7,2019-01-20 05:28:25.263157894,172.65355474922913
8,2019-01-22 23:23:54.586466165,203.35463424485047
9,2019-01-25 17:19:23.909774436,225.49702227293022
10,2019-01-28 11:14:53.233082707,250.47984634008407
11,2019-01-31 05:10:22.556390977,273.0257761954546
12,2019-02-02 23:05:51.879699248,304.6346131106088
13,2019-02-05 17:01:21.203007519,324.3680723190328
14,2019-02-08 10:56:50.526315789,351.1407671333543
15,2019-02-11 04:52:19.849624060,373.4451154246741
16,2019-02-13 22:47:49.172932331,405.1732760833223
17,2019-02-16 16:43:18.496240601,423.595853202464
18,2019-02-19 10:38:47.819548872,452.1374703473104
19,2019-02-22 04:34:17.142857143,473.9658063181933
20,2019-02-24 22:29:46.466165414,505.4941951029478
21,2019-02-27 16:25:15.789473684,522.5145414413075
22,2019-03-02 10:20:45.112781955,552.9161260941145
23,2019-03-05 04:16:14.436090226,574.6269229943794
24,2019-03-07 22:11:43.759398496,605.9945444687601
25,2019-03-10 16:07:13.082706767,622.0479824568384
26,2019-03-13 10:02:42.406015038,653.8436694160469
27,2019-03-16 03:58:11.729323309,675.1128906498889
28,2019-03-18 21:53:41.052631579,706.2439200314634
29,2019-03-21 15:49:10.375939850,721.2390830183513
30,2019-03-24 09:44:39.699248121,754.9085229011794
31,2019-03-27 03:40:09.022556391,775.0661805770948
32,2019-03-29 21:35:38.345864662,805.8288718548253
33,2019-04-01 15:31:07.669172933,821.0323557401136
34,2019-04-04 09:26:36.992481203,856.3081635821475
35,2019-04-07 03:22:06.315789474,875.3417336943036
36,2019-04-09 21:17:35.639097745,905.4279869345291
37,2019-04-12 15:13:04.962406015,921.648372980599
38,2019-04-15 09:08:34.285714286,957.0694138308553
39,2019-04-18 03:04:03.609022556,974.6912490913525
40,2019-04-20 20:59:32.932330828,1005.084889734874
41,2019-04-23 14:55:02.255639098,1022.3349146261345
42,2019-04-26 08:50:31.578947368,1058.1220502354327
43,2019-04-29 02:46:00.902255640,1074.753753908342
44,2019-05-01 20:41:30.225563910,1104.8576748965434
45,2019-05-04 14:36:59.548872180,1123.5728201049235
46,2019-05-07 08:32:28.872180452,1158.7317108524635
47,2019-05-10 02:27:58.195488722,1174.0749373807596
48,2019-05-12 20:23:27.518796992,1204.7738653785361
49,2019-05-15 14:18:56.842105264,1224.3737910652885
50,2019-05-18 08:14:26.165413534,1259.0132264503775
51,2019-05-21 02:09:55.488721806,1273.8434702966174
52,2019-05-23 20:05:24.812030076,1305.25513164281
53,2019-05-26 14:00:54.135338346,1325.8727784513867
54,2019-05-29 07:56:23.458646618,1358.4351530733115
55,2019-06-01 01:51:52.781954888,1373.799892796055
56,2019-06-03 19:47:22.105263158,1405.2612850197747
