ind,timestamp,point_value
0,2019-01-01 00:00:00.000000000,0.009212357533428145
1,2019-01-03 17:55:29.323308270,27.135662919476506
2,2019-01-06 11:50:58.646616541,50.85489411821413
3,2019-01-09 05:46:27.969924812,72.09806611268785
4,2019-01-11 23:41:57.293233082,101.13682252100033
5,2019-01-14 17:37:26.616541353,125.58595716045718
6,2019-01-17 11:32:55.939849624,150.4817803676313
7,2019-01-20 05:28:25.263157894,172.92439929372148
8,2019-01-22 23:23:54.586466165,202.8368732821473
9,2019-01-25 17:19:23.909774436,225.02223264401437
10,2019-01-28 11:14:53.233082707,250.07119341587784
11,2019-01-31 05:10:22.556390977,273.32161323055067
12,2019-02-02 23:05:51.879699248,303.6530655016579
13,2019-02-05 17:01:21.203007519,323.2687794161819
14,2019-02-08 10:56:50.526315789,350.5693622628321
15,2019-02-11 04:52:19.849624060,372.91650603095053
16,2019-02-13 22:47:49.172932331,405.3547657870088
17,2019-02-16 16:43:18.496240601,423.37329850058876
18,2019-02-19 10:38:47.819548872,452.32728332064863
19,2019-02-22 04:34:17.142857143,473.8974842202894
20,2019-02-24 22:29:46.466165414,506.1193299288137
21,2019-02-27 16:25:15.789473684,522.1716674573051
22,2019-03-02 10:20:45.112781955,553.1740540232536
23,2019-03-05 04:16:14.436090226,574.676982146405
24,2019-03-07 22:11:43.759398496,605.979385863846
25,2019-03-10 16:07:13.082706767,621.9114321500116
26,2019-03-13 10:02:42.406015038,654.1410170467403
27,2019-03-16 03:58:11.729323309,674.5148834914626
28,2019-03-18 21:53:41.052631579,705.794141886309
29,2019-03-21 15:49:10.375939850,720.6671670639165
30,2019-03-24 09:44:39.699248121,755.6236705540508
31,2019-03-27 03:40:09.022556391,775.7173612948919
32,2019-03-29 21:35:38.345864662,805.7528094640711
33,2019-04-01 15:31:07.669172933,821.3773274874468
34,2019-04-04 09:26:36.992481203,856.6052718746412
35,2019-04-07 03:22:06.315789474,875.9506365760409
36,2019-04-09 21:17:35.639097745,905.1196968834531
37,2019-04-12 15:13:04.962406015,921.7773724840566
38,2019-04-15 09:08:34.285714286,957.7777816574107
39,2019-04-18 03:04:03.609022556,974.925634567119
40,2019-04-20 20:59:32.932330828,1005.4888963146777
