ind,timestamp,point_value
0,2019-01-01 00:00:00.000000000,0.24291563788205556
1,2019-01-03 17:55:29.323308270,27.087895781462063
2,2019-01-06 11:50:58.646616541,50.20026915175383
3,2019-01-09 05:46:27.969924812,72.77140300811442
4,2019-01-11 23:41:57.293233082,101.27122165791774
5,2019-01-14 17:37:26.616541353,126.2369510632287
6,2019-01-17 11:32:55.939849624,150.2328904250987
7,2019-01-20 05:28:25.263157894,172.87088252997904
8,2019-01-22 23:23:54.586466165,202.96761293304112
9,2019-01-25 17:19:23.909774436,225.72406485601275
10,2019-01-28 11:14:53.233082707,250.52422096238345
11,2019-01-31 05:10:22.556390977,272.9964660563592
12,2019-02-02 23:05:51.879699248,304.1726756230042
13,2019-02-05 17:01:21.203007519,324.37468971248364
14,2019-02-08 10:56:50.526315789,350.8921401218689
15,2019-02-11 04:52:19.849624060,373.59251989024114
16,2019-02-13 22:47:49.172932331,404.67221435907504
17,2019-02-16 16:43:18.496240601,423.4289650416421
18,2019-02-19 10:38:47.819548872,451.5667060940969
19,2019-02-22 04:34:17.142857143,473.91284557838713
20,2019-02-24 22:29:46.466165414,506.02620597346254
21,2019-02-27 16:25:15.789473684,522.4495720234863
22,2019-03-02 10:20:45.112781955,553.025886874181
23,2019-03-05 04:16:14.436090226,575.0746212082731
24,2019-03-07 22:11:43.759398496,605.6366348664496
25,2019-03-10 16:07:13.082706767,622.0223160249163
26,2019-03-13 10:02:42.406015038,653.4966340168286
27,2019-03-16 03:58:11.729323309,675.6262170672616
28,2019-03-18 21:53:41.052631579,705.8992869399075
29,2019-03-21 15:49:10.375939850,721.2891741928248
30,2019-03-24 09:44:39.699248121,755.5040786105551
31,2019-03-27 03:40:09.022556391,775.5606132446964
32,2019-03-29 21:35:38.345864662,805.5157992420488
33,2019-04-01 15:31:07.669172933,821.5569133800898
34,2019-04-04 09:26:36.992481203,856.3804579987202
35,2019-04-07 03:22:06.315789474,874.146010008842
36,2019-04-09 21:17:35.639097745,905.3692432538087
37,2019-04-12 15:13:04.962406015,921.6682077608922
38,2019-04-15 09:08:34.285714286,957.4578480188844
39,2019-04-18 03:04:03.609022556,974.9099288025945
40,2019-04-20 20:59:32.932330828,1004.8729573039428
41,2019-04-23 14:55:02.255639098,1022.0478476059944
42,2019-04-26 08:50:31.578947368,1058.5359309959822
43,2019-04-29 02:46:00.902255640,1074.6002166670312
44,2019-05-01 20:41:30.225563910,1104.687624650182
45,2019-05-04 14:36:59.548872180,1123.552855544528
46,2019-05-07 08:32:28.872180452,1157.7867805916483
47,2019-05-10 02:27:58.195488722,1174.4639549435135
48,2019-05-12 20:23:27.518796992,1205.1867942396439
49,2019-05-15 14:18:56.842105264,1224.707406866296
50,2019-05-18 08:14:26.165413534,1258.7920330118015
51,2019-05-21 02:09:55.488721806,1272.800622259353
